year,sex,Age,Prop
2011,Female,3,0.026076676320524114
2011,Male,3,0.03383016432211624
2011,Female,4,0.03347252860862445
2011,Male,4,0.024319604396025693
2011,Female,5,0.050800806547445794
2011,Male,5,0.04638449124836361
2011,Female,6,0.04983322431954525
2011,Male,6,0.03985523400771992
2011,Female,7,0.057799398190425184
2011,Male,7,0.03585871364142448
2011,Female,8,0.03427669269581938
2011,Male,8,0.034170052002810196
2011,Female,9,0.034137155770890965
2011,Male,9,0.02567361590339335
2011,Female,10,0.03150228023410667
2011,Male,10,0.04131639678991766
2011,Female,11,0.026360153922793027
2011,Male,11,0.03347808457496322
2011,Female,12,0.026987321643677634
2011,Male,12,0.022511226631622135
2011,Female,13,0.01745129001472648
2011,Male,13,0.023721848856867726
2011,Female,14,0.01636435149313009
2011,Male,14,0.009660267763363999
2011,Female,15,0.012127147025659148
2011,Male,15,0.0171628514130272
2011,Female,16,0.014324315752351935
2011,Male,16,0.011543185707238262
2011,Female,17,0.006629695767508316
2011,Male,17,0.011895750328820372
2011,Female,18,0.00183427181467555
2011,Male,18,0.009244000012499594
2011,Female,19,0.0028937171060431973
2011,Male,19,0.009524886877727614
2011,Female,20,0.007064186404590377
2011,Male,20,0.008422215894391714
2011,Female,21,0.004364347369454791
2011,Male,21,0.003929856732372729
2011,Male,22,9.905362550775255e-4
2011,Female,23,0.0014468585530215987
2011,Male,23,0.003929856732372729
2011,Female,24,0.002816773898017934
2011,Male,24,0.008044215429555199
2011,Female,25,0.0012300176972371427
2011,Male,25,0.0041760386006321586
2011,Female,27,0.004727988920718748
2011,Male,27,0.002684639428986606
2011,Female,28,0.0014468585530215987
2011,Male,28,0.002828659753212931
2011,Male,29,0.004158583443352183
2011,Female,30,0.0012965906034461568
2011,Male,30,0.0026768762502587416
2011,Female,31,0.01312395744898839
2011,Male,31,0.0313567506055222
2012,Male,2,0.0018539241350542148
2012,Female,3,0.013609080372724108
2012,Male,3,0.011505743490469256
2012,Female,4,0.07160917209768322
2012,Male,4,0.044683185187514504
2012,Female,5,0.08607902219887555
2012,Male,5,0.06671089640858592
2012,Female,6,0.07583767699974903
2012,Male,6,0.06552729660671011
2012,Female,7,0.04756578930736925
2012,Male,7,0.02894296001602236
2012,Female,8,0.01927696684786669
2012,Male,8,0.03490687840814668
2012,Female,9,0.02378348056944495
2012,Male,9,0.022103667458700096
2012,Female,10,0.016823335302224563
2012,Male,10,0.02370018905591978
2012,Female,11,0.02711649290605713
2012,Male,11,0.022462984751591718
2012,Female,12,0.010954390499972655
2012,Male,12,0.01930421783524289
2012,Female,13,0.0208721589514461
2012,Male,13,0.02356103296451251
2012,Female,14,0.011284732862293876
2012,Male,14,0.01842866286923134
2012,Female,15,0.012336419436723941
2012,Male,15,0.01656788955409616
2012,Female,16,0.010811129760160658
2012,Male,16,0.010754683418816316
2012,Female,17,0.009541183657436373
2012,Male,17,0.009147017661116225
2012,Female,18,0.0022811087576698223
2012,Male,18,0.004474800167049615
2012,Female,19,0.004543875251209755
2012,Male,19,0.008234276051095028
2012,Female,20,0.0055151131647288715
2012,Male,20,0.007583153344195574
2012,Female,21,0.00220543292178785
2012,Male,21,6.890942511558562e-4
2012,Female,22,0.00648635107824799
2012,Male,22,0.006116393010555259
2012,Female,23,0.002665662603830556
2012,Male,23,0.003968428380192274
2012,Female,24,0.00220543292178785
2012,Male,24,0.003488724970355028
2012,Female,25,0.0015491694542021706
2012,Male,25,0.005790259018330861
2012,Female,26,0.0029964330406740233
2012,Male,26,0.004082705361985398
2012,Female,27,7.581693353159968e-4
2012,Male,27,0.005309818321839066
2012,Female,28,0.002238263705358027
2012,Male,28,0.002459354784554937
2012,Female,29,0.0018539241350542148
2012,Male,29,0.0015163386706319936
2012,Male,30,0.0015163386706319936
2012,Female,31,0.014197887656108053
2012,Male,31,0.01761122937969382
2013,Male,2,6.476081762997739e-4
2013,Female,3,0.006103860891550614
2013,Male,3,0.009883143410269812
2013,Female,4,0.022674575313709533
2013,Male,4,0.02478370397452737
2013,Female,5,0.06334639590367086
2013,Male,5,0.04956724605215865
2013,Female,6,0.053471305704250044
2013,Male,6,0.056560094298001615
2013,Female,7,0.07459336874310643
2013,Male,7,0.05283353907621018
2013,Female,8,0.05934586139635454
2013,Male,8,0.054568948866685785
2013,Female,9,0.023417478565724688
2013,Male,9,0.02868476072084746
2013,Female,10,0.02128718878646214
2013,Male,10,0.021470793977978058
2013,Female,11,0.018901126759267223
2013,Male,11,0.02662325949240798
2013,Female,12,0.017461217852863906
2013,Male,12,0.02918274051970015
2013,Female,13,0.010648599349634745
2013,Male,13,0.026579444425502616
2013,Female,14,0.013220857114804873
2013,Male,14,0.01618105755461126
2013,Female,15,0.01744446717483315
